 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F625W
 -0.4465 -0.4049 -0.3671 -0.3310 -0.2968 -0.2118 -0.1399 -0.0875 -0.0572 -0.0453
 -0.0442 -0.0475 -0.0518 -0.0560 -0.0600 -0.0636 -0.0674 -0.0717 -0.0777 -0.0870
 -0.1032
 -0.9833 -0.8967 -0.8324 -0.7883 -0.7305 -0.6752 -0.6215 -0.5667 -0.5113 -0.4577
 -0.4091 -0.3679 -0.3325 -0.3005 -0.2702 -0.1954 -0.1287 -0.0784 -0.0475 -0.0341
 -0.0340 -0.0415 -0.0519 -0.0626 -0.0722 -0.0807 -0.0884 -0.0955 -0.1027 -0.1112
 -0.1208
 -0.8172 -0.7743 -0.7283 -0.6797 -0.6382 -0.6004 -0.5614 -0.5052 -0.4608 -0.4155
 -0.3714 -0.3312 -0.2967 -0.2674 -0.2410 -0.1782 -0.1170 -0.0692 -0.0381 -0.0233
 -0.0219 -0.0302 -0.0444 -0.0608 -0.0769 -0.0914 -0.1044 -0.1159 -0.1264 -0.1368
 -0.1481
 -0.6336 -0.6571 -0.6327 -0.5654 -0.5435 -0.5281 -0.4855 -0.4531 -0.4182 -0.3660
 -0.3295 -0.2939 -0.2612 -0.2331 -0.2092 -0.1602 -0.1048 -0.0599 -0.0290
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F625W
 -3.4302 -3.2058 -3.0339 -2.6970 -2.2173 -1.8212 -1.6491 -1.6064 -1.5407 -1.4038
 -1.2402 -1.0684 -0.9186 -0.7968 -0.6793 -0.4209
 -2.9806 -2.6557 -2.4115 -2.1357 -1.8324 -1.5854 -1.4424 -1.3619 -1.2816 -1.1782
 -1.0632 -0.9394 -0.8173 -0.7052 -0.5995 -0.3740 -0.2046 -0.0887 -0.0036
 -2.6451 -2.2568 -1.9639 -1.7237 -1.5289 -1.3763 -1.2577 -1.1620 -1.0782 -0.9983
 -0.9165 -0.8278 -0.7302 -0.6302 -0.5357 -0.3375 -0.1915 -0.0915 -0.0228  0.0210
  0.0432
 -2.4237 -2.0091 -1.6911 -1.4610 -1.3068 -1.1939 -1.0950 -1.0067 -0.9305 -0.8641
 -0.8001 -0.7336 -0.6573 -0.5718 -0.4879 -0.3114 -0.1830 -0.0956 -0.0383 -0.0001
  0.0258  0.0427  0.0528
 -2.3164 -1.9126 -1.5931 -1.3476 -1.1661 -1.0382 -0.9543 -0.8960 -0.8385 -0.7756
 -0.7140 -0.6568 -0.5986 -0.5300 -0.4561 -0.2957 -0.1791 -0.1010 -0.0502 -0.0158
  0.0081  0.0247  0.0355  0.0424  0.0437
 -2.2422 -1.8626 -1.5572 -1.3149 -1.1254 -0.9815 -0.8763 -0.8010 -0.7473 -0.7034
 -0.6542 -0.5995 -0.5477 -0.4933 -0.4312 -0.2853 -0.1767 -0.1050 -0.0603 -0.0302
 -0.0088  0.0064  0.0169  0.0234  0.0263  0.0253
 -2.1574 -1.8122 -1.5310 -1.3029 -1.1175 -0.9676 -0.8497 -0.7601 -0.6921 -0.6384
 -0.5927 -0.5479 -0.5011 -0.4558 -0.4046 -0.2754 -0.1734 -0.1055 -0.0659 -0.0412
 -0.0237 -0.0111 -0.0021  0.0037  0.0069  0.0074  0.0045 -0.0060 -0.0260 -0.0503
 -2.0475 -1.7411 -1.4900 -1.2836 -1.1114 -0.9660 -0.8435 -0.7432 -0.6643 -0.6019
 -0.5495 -0.5023 -0.4571 -0.4161 -0.3738 -0.2617 -0.1675 -0.1022 -0.0654 -0.0462
 -0.0343 -0.0258 -0.0198 -0.0159 -0.0138 -0.0134 -0.0156 -0.0206 -0.0332 -0.0563
 -0.0849
 -1.9178 -1.6492 -1.4283 -1.2458 -1.0919 -0.9582 -0.8401 -0.7366 -0.6490 -0.5782
 -0.5204 -0.4705 -0.4247 -0.3816 -0.3429 -0.2434 -0.1582 -0.0954 -0.0596 -0.0440
 -0.0380 -0.0353 -0.0339 -0.0335 -0.0340 -0.0352 -0.0377 -0.0421 -0.0499 -0.0642
 -0.0905
 -1.7723 -1.5408 -1.3479 -1.1878 -1.0525 -0.9336 -0.8259 -0.7271 -0.6379 -0.5607
 -0.4967 -0.4437 -0.3973 -0.3545 -0.3159 -0.2232 -0.1451 -0.0862 -0.0502 -0.0356
 -0.0340 -0.0375 -0.0422 -0.0469 -0.0516 -0.0559 -0.0605 -0.0657 -0.0725 -0.0825
 -0.0993
 -1.6263 -1.4302 -1.2613 -1.1194 -0.9999 -0.8951 -0.7995 -0.7096 -0.6251 -0.5471
 -0.4785 -0.4207 -0.3725 -0.3305 -0.2925 -0.2057 -0.1318 -0.0765 -0.0406 -0.0247
 -0.0240 -0.0316 -0.0424 -0.0534 -0.0636 -0.0727 -0.0812 -0.0891 -0.0971 -0.1064
 -0.1166
 -1.4838 -1.3198 -1.1731 -1.0463 -0.9381 -0.8445 -0.7598 -0.6800 -0.6033 -0.5300
 -0.4615 -0.4004 -0.3485 -0.3053 -0.2684 -0.1885 -0.1188 -0.0659 -0.0311 -0.0139
 -0.0119 -0.0205 -0.0351 -0.0519 -0.0683 -0.0834 -0.0971 -0.1093 -0.1206 -0.1316
 -0.1436
 -1.3448 -1.2096 -1.0871 -0.9740 -0.8748 -0.7884 -0.7113 -0.6400 -0.5716 -0.5054
 -0.4414 -0.3812 -0.3269 -0.2808 -0.2436 -0.1716 -0.1061 -0.0544 -0.0217
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F625W
 -4.1759 -3.7015 -3.3212 -3.0503 -2.7566 -2.4627 -2.1596 -1.8667 -1.5982 -1.3748
 -1.1866 -1.0242 -0.8825 -0.7577 -0.6126 -0.3829
 -3.9498 -3.4598 -3.0264 -2.6498 -2.3281 -2.0477 -1.7944 -1.5600 -1.3523 -1.1789
 -1.0307 -0.8983 -0.7763 -0.6651 -0.5537 -0.3465 -0.1904 -0.0796 -0.0058
 -3.6585 -3.1589 -2.7124 -2.3286 -2.0082 -1.7441 -1.5240 -1.3305 -1.1648 -1.0266
 -0.9081 -0.8003 -0.6968 -0.5982 -0.5076 -0.3194 -0.1801 -0.0819 -0.0167  0.0258
  0.0540
 -3.3020 -2.7988 -2.3792 -2.0867 -1.7969 -1.5519 -1.3484 -1.1782 -1.0357 -0.9179
 -0.8188 -0.7302 -0.6440 -0.5570 -0.4743 -0.3016 -0.1748 -0.0860 -0.0275  0.0109
  0.0370  0.0533  0.0623
 -3.0174 -2.5114 -2.1111 -1.8030 -1.5648 -1.3748 -1.2154 -1.0735 -0.9469 -0.8388
 -0.7492 -0.6730 -0.6024 -0.5286 -0.4538 -0.2931 -0.1745 -0.0919 -0.0382 -0.0035
  0.0201  0.0362  0.0466  0.0527  0.0530
 -2.9085 -2.3973 -1.9784 -1.6526 -1.4039 -1.2147 -1.0699 -0.9568 -0.8648 -0.7830
 -0.7011 -0.6276 -0.5636 -0.5031 -0.4379 -0.2881 -0.1756 -0.0974 -0.0474 -0.0163
  0.0045  0.0191  0.0288  0.0345  0.0364  0.0344
 -2.8633 -2.3531 -1.9329 -1.5973 -1.3332 -1.1276 -0.9700 -0.8515 -0.7639 -0.7005
 -0.6469 -0.5896 -0.5313 -0.4758 -0.4202 -0.2828 -0.1756 -0.1004 -0.0533 -0.0261
 -0.0090  0.0028  0.0109  0.0158  0.0180  0.0172  0.0129  0.0014 -0.0191 -0.0434
 -2.8160 -2.3286 -1.9192 -1.5886 -1.3253 -1.1163 -0.9507 -0.8211 -0.7214 -0.6445
 -0.5842 -0.5353 -0.4894 -0.4436 -0.3968 -0.2745 -0.1726 -0.0999 -0.0547 -0.0309
 -0.0185 -0.0108 -0.0058 -0.0029 -0.0018 -0.0026 -0.0060 -0.0123 -0.0260 -0.0495
 -0.0781
 -2.7420 -2.2872 -1.9017 -1.5858 -1.3305 -1.1247 -0.9575 -0.8209 -0.7108 -0.6235
 -0.5536 -0.4961 -0.4470 -0.4038 -0.3642 -0.2593 -0.1658 -0.0958 -0.0516 -0.0298
 -0.0219 -0.0196 -0.0191 -0.0197 -0.0212 -0.0235 -0.0273 -0.0330 -0.0420 -0.0573
 -0.0840
 -2.6266 -2.2121 -1.8594 -1.5656 -1.3259 -1.1298 -0.9674 -0.8306 -0.7150 -0.6187
 -0.5398 -0.4751 -0.4205 -0.3727 -0.3314 -0.2370 -0.1530 -0.0876 -0.0444 -0.0232
 -0.0185 -0.0215 -0.0268 -0.0325 -0.0380 -0.0434 -0.0492 -0.0557 -0.0638 -0.0750
 -0.0927
 -2.4790 -2.1208 -1.8043 -1.5351 -1.3120 -1.1277 -0.9732 -0.8408 -0.7255 -0.6249
 -0.5385 -0.4661 -0.4057 -0.3542 -0.3094 -0.2163 -0.1380 -0.0773 -0.0356 -0.0137
 -0.0094 -0.0160 -0.0269 -0.0386 -0.0496 -0.0597 -0.0692 -0.0784 -0.0877 -0.0982
 -0.1096
 -2.3118 -2.0091 -1.7334 -1.4917 -1.2867 -1.1144 -0.9686 -0.8426 -0.7312 -0.6314
 -0.5421 -0.4639 -0.3971 -0.3409 -0.2932 -0.1985 -0.1227 -0.0652 -0.0256 -0.0033
  0.0020 -0.0053 -0.0198 -0.0370 -0.0541 -0.0700 -0.0847 -0.0980 -0.1105 -0.1229
 -0.1359
 -2.1274 -1.8786 -1.6505 -1.4420 -1.2555 -1.0936 -0.9562 -0.8363 -0.7294 -0.6328
 -0.5445 -0.4643 -0.3928 -0.3313 -0.2828 -0.1836 -0.1071 -0.0513 -0.0144
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F625W
 -5.1140 -4.7779 -4.4473 -4.1074 -3.7805 -3.3925 -2.9080 -2.3307 -1.8357 -1.4593
 -1.1826 -0.9791 -0.8225 -0.6951 -0.5864 -0.3669
 -4.8055 -4.3766 -3.9778 -3.6001 -3.2442 -2.8750 -2.4545 -1.9886 -1.5939 -1.2869
 -1.0544 -0.8776 -0.7386 -0.6241 -0.5257 -0.3271 -0.1774 -0.0678  0.0066
 -4.5500 -4.0707 -3.6273 -3.2196 -2.8432 -2.4873 -2.1204 -1.7400 -1.4174 -1.1603
 -0.9602 -0.8039 -0.6788 -0.5744 -0.4840 -0.3015 -0.1665 -0.0691 -0.0025  0.0410
  0.0696
 -4.3475 -3.8602 -3.3958 -2.9659 -2.5776 -2.2294 -1.9057 -1.5849 -1.3062 -1.0795
 -0.9000 -0.7580 -0.6431 -0.5460 -0.4613 -0.2901 -0.1642 -0.0740 -0.0125  0.0274
  0.0531  0.0699  0.0792
 -3.9972 -3.5177 -3.1315 -2.7518 -2.3872 -2.0503 -1.7500 -1.4735 -1.2271 -1.0218
 -0.8564 -0.7247 -0.6182 -0.5281 -0.4484 -0.2859 -0.1661 -0.0805 -0.0226  0.0146
  0.0382  0.0537  0.0631  0.0679  0.0669
 -3.6678 -3.1762 -2.7599 -2.4058 -2.1017 -1.8373 -1.6001 -1.3721 -1.1604 -0.9758
 -0.8220 -0.6972 -0.5966 -0.5132 -0.4389 -0.2839 -0.1691 -0.0869 -0.0315  0.0033
  0.0245  0.0381  0.0468  0.0513  0.0519  0.0478
 -3.5533 -3.0143 -2.5513 -2.1648 -1.8466 -1.5841 -1.3693 -1.1945 -1.0467 -0.9134
 -0.7873 -0.6736 -0.5768 -0.4968 -0.4283 -0.2814 -0.1707 -0.0913 -0.0382 -0.0056
  0.0127  0.0237  0.0305  0.0341  0.0349  0.0324  0.0262  0.0130 -0.0083 -0.0324
 -3.5458 -2.9780 -2.4815 -2.0682 -1.7317 -1.4596 -1.2392 -1.0598 -0.9140 -0.7986
 -0.7080 -0.6292 -0.5528 -0.4800 -0.4146 -0.2766 -0.1699 -0.0929 -0.0416 -0.0110
  0.0045  0.0118  0.0155  0.0170  0.0166  0.0141  0.0089  0.0001 -0.0147 -0.0386
 -0.0668
 -3.5617 -2.9927 -2.4825 -2.0499 -1.6973 -1.4146 -1.1875 -1.0039 -0.8554 -0.7351
 -0.6385 -0.5621 -0.5010 -0.4460 -0.3931 -0.2682 -0.1659 -0.0912 -0.0412 -0.0121
  0.0044  0.0043  0.0038  0.0017 -0.0013 -0.0053 -0.0109 -0.0176 -0.0283 -0.0461
 -0.0731
 -3.5354 -2.9917 -2.4891 -2.0567 -1.6980 -1.4085 -1.1764 -0.9887 -0.8358 -0.7111
 -0.6094 -0.5264 -0.4585 -0.4027 -0.3557 -0.2510 -0.1570 -0.0852 -0.0366 -0.0084
  0.0029  0.0026 -0.0029 -0.0098 -0.0168 -0.0239 -0.0316 -0.0399 -0.0500 -0.0630
 -0.0818
 -3.4540 -2.9509 -2.4836 -2.0653 -1.7126 -1.4234 -1.1899 -0.9996 -0.8436 -0.7140
 -0.6060 -0.5165 -0.4422 -0.3801 -0.3279 -0.2278 -0.1434 -0.0767 -0.0295 -0.0014
  0.0096  0.0071 -0.0028 -0.0151 -0.0274 -0.0391 -0.0503 -0.0612 -0.0725 -0.0849
 -0.0980
 -3.3194 -2.8695 -2.4468 -2.0559 -1.7198 -1.4385 -1.2074 -1.0182 -0.8615 -0.7296
 -0.6172 -0.5214 -0.4402 -0.3719 -0.3144 -0.2068 -0.1267 -0.0641 -0.0198  0.0080
  0.0193  0.0165  0.0038 -0.0134 -0.0314 -0.0486 -0.0648 -0.0798 -0.0941 -0.1082
 -0.1231
 -3.1332 -2.7492 -2.3799 -2.0294 -1.7169 -1.4488 -1.2241 -1.0373 -0.8811 -0.7488
 -0.6346 -0.5351 -0.4483 -0.3735 -0.3152 -0.1880 -0.1069 -0.0474 -0.0075
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = F625W
 -5.6279 -5.3517 -5.0919 -4.8402 -4.6886 -4.4095 -3.8673 -3.0496 -2.3609 -1.6559
 -1.2499 -0.9803 -0.7945 -0.6549 -0.5433 -0.3320
 -5.2809 -4.9484 -4.6480 -4.3728 -4.1426 -3.8486 -3.3686 -2.6824 -2.0326 -1.5185
 -1.1526 -0.9018 -0.7277 -0.5990 -0.4966 -0.3018 -0.1585 -0.0519  0.0248
 -5.0345 -4.6535 -4.3109 -4.0031 -3.7176 -3.4137 -2.9910 -2.4160 -1.8742 -1.4282
 -1.0930 -0.8541 -0.6857 -0.5626 -0.4658 -0.2830 -0.1501 -0.0530  0.0156  0.0616
  0.0905
 -4.8887 -4.4670 -4.0806 -3.7311 -3.4136 -3.1048 -2.7345 -2.2504 -1.7834 -1.3850
 -1.0711 -0.8372 -0.6685 -0.5457 -0.4509 -0.2756 -0.1495 -0.0581  0.0059  0.0491
  0.0763  0.0933  0.1018
 -4.7444 -4.3208 -3.9163 -3.5375 -3.1876 -2.8620 -2.5326 -2.1267 -1.7191 -1.3597
 -1.0650 -0.8361 -0.6651 -0.5397 -0.4445 -0.2735 -0.1523 -0.0646 -0.0036  0.0374
  0.0631  0.0786  0.0871  0.0908  0.0880
 -4.3836 -4.0271 -3.6893 -3.3521 -3.0101 -2.6762 -2.3546 -2.0164 -1.6620 -1.3380
 -1.0629 -0.8409 -0.6689 -0.5398 -0.4426 -0.2733 -0.1556 -0.0708 -0.0120  0.0271
  0.0512  0.0652  0.0729  0.0760  0.0754  0.0692
 -4.0592 -3.6391 -3.2864 -2.9848 -2.7117 -2.4467 -2.1716 -1.8848 -1.5897 -1.3067
 -1.0559 -0.8451 -0.6750 -0.5431 -0.4427 -0.2730 -0.1581 -0.0755 -0.0185  0.0188
  0.0413  0.0533  0.0592  0.0612  0.0599  0.0552  0.0462  0.0308  0.0078 -0.0168
 -3.9514 -3.4623 -3.0393 -2.6835 -2.3837 -2.1204 -1.8781 -1.6481 -1.4235 -1.2113
 -1.0136 -0.8338 -0.6768 -0.5472 -0.4438 -0.2715 -0.1585 -0.0780 -0.0225  0.0133
  0.0340  0.0437  0.0469  0.0466  0.0441  0.0392  0.0316  0.0201  0.0027 -0.0227
 -0.0506
 -3.9840 -3.4488 -2.9682 -2.5545 -2.2071 -1.9162 -1.6658 -1.4421 -1.2359 -1.0489
 -0.8900 -0.7580 -0.6428 -0.5376 -0.4426 -0.2686 -0.1565 -0.0777 -0.0235  0.0111
  0.0302  0.0376  0.0375  0.0338  0.0286  0.0222  0.0139  0.0036 -0.0107 -0.0292
 -0.0557
 -4.0564 -3.5081 -2.9951 -2.5373 -2.1460 -1.8208 -1.5511 -1.3230 -1.1250 -0.9503
 -0.7978 -0.6700 -0.5677 -0.4858 -0.4147 -0.2620 -0.1509 -0.0737 -0.0207  0.0128
  0.0304  0.0356  0.0322  0.0244  0.0153  0.0057 -0.0045 -0.0156 -0.0284 -0.0442
 -0.0652
 -4.1055 -3.5744 -3.0574 -2.5806 -2.1612 -1.8066 -1.5143 -1.2742 -1.0738 -0.9038
 -0.7577 -0.6329 -0.5284 -0.4431 -0.3746 -0.2463 -0.1434 -0.0676 -0.0156  0.0174
  0.0343  0.0381  0.0319  0.0200  0.0062 -0.0076 -0.0213 -0.0347 -0.0487 -0.0640
 -0.0817
 -4.0887 -3.5857 -3.0959 -2.6252 -2.1995 -1.8304 -1.5222 -1.2691 -1.0615 -0.8894
 -0.7442 -0.6207 -0.5156 -0.4272 -0.3536 -0.2228 -0.1299 -0.0582 -0.0076  0.0248
  0.0415  0.0446  0.0368  0.0215  0.0030 -0.0158 -0.0341 -0.0514 -0.0682 -0.0851
 -0.1027
 -4.0093 -3.5506 -3.0898 -2.6464 -2.2313 -1.8642 -1.5512 -1.2899 -1.0753 -0.8984
 -0.7507 -0.6255 -0.5185 -0.4270 -0.3517 -0.1915 -0.1104 -0.0455  0.0033
 [Fe/H] = -0.75 [alpha/Fe] = 0.30 BC value = F625W
 -5.7358 -5.4707 -5.2237 -4.9924 -4.8875 -4.6401 -4.0905 -3.2323 -2.4764 -1.7139
 -1.2732 -0.9829 -0.7849 -0.6404 -0.5262 -0.3144
 -5.3862 -5.0705 -4.7895 -4.5397 -4.3470 -4.0840 -3.6072 -2.8834 -2.1672 -1.5916
 -1.1860 -0.9118 -0.7244 -0.5893 -0.4837 -0.2878 -0.1460 -0.0412  0.0351
 -5.1401 -4.7783 -4.4581 -4.1776 -3.9242 -3.6504 -3.2364 -2.6280 -2.0243 -1.5172
 -1.1386 -0.8730 -0.6891 -0.5576 -0.4566 -0.2714 -0.1387 -0.0422  0.0264  0.0730
  0.1030
 -4.9975 -4.5941 -4.2295 -3.9061 -3.6191 -3.3394 -2.9781 -2.4661 -1.9466 -1.4907
 -1.1310 -0.8665 -0.6790 -0.5453 -0.4449 -0.2652 -0.1383 -0.0468  0.0174  0.0612
  0.0890  0.1058  0.1137
 -4.8805 -4.4627 -4.0709 -3.7114 -3.3863 -3.0862 -2.7696 -2.3415 -1.8904 -1.4799
 -1.1397 -0.8770 -0.6836 -0.5445 -0.4417 -0.2642 -0.1412 -0.0528  0.0086  0.0503
  0.0767  0.0924  0.1016  0.1042  0.0997
 -4.5935 -4.2399 -3.8910 -3.5464 -3.2089 -2.8887 -2.5794 -2.2271 -1.8369 -1.4688
 -1.1510 -0.8940 -0.6967 -0.5508 -0.4433 -0.2651 -0.1448 -0.0586  0.0008  0.0407
  0.0658  0.0802  0.0876  0.0901  0.0879  0.0806
 -4.2035 -3.8199 -3.5020 -3.2258 -2.9644 -2.6940 -2.4026 -2.0996 -1.7707 -1.4470
 -1.1558 -0.9102 -0.7130 -0.5615 -0.4483 -0.2660 -0.1477 -0.0634 -0.0052  0.0330
  0.0567  0.0695  0.0752  0.0766  0.0744  0.0691  0.0587  0.0413  0.0173 -0.0080
 -4.0397 -3.5784 -3.1858 -2.8630 -2.5913 -2.3479 -2.1152 -1.8770 -1.6263 -1.3733
 -1.1316 -0.9128 -0.7261 -0.5740 -0.4555 -0.2662 -0.1488 -0.0661 -0.0091  0.0280
  0.0501  0.0609  0.0643  0.0635  0.0599  0.0539  0.0448  0.0322  0.0131 -0.0134
 -0.0417
 -4.0439 -3.5283 -3.0703 -2.6801 -2.3560 -2.0834 -1.8429 -1.6180 -1.3991 -1.1922
 -1.0110 -0.8517 -0.7074 -0.5765 -0.4623 -0.2657 -0.1478 -0.0664 -0.0102  0.0259
  0.0465  0.0555  0.0561  0.0521  0.0459  0.0382  0.0287  0.0169  0.0019 -0.0190
 -0.0478
 -4.1215 -3.5799 -3.0789 -2.6360 -2.2586 -1.9447 -1.6815 -1.4531 -1.2467 -1.0564
 -0.8858 -0.7418 -0.6255 -0.5295 -0.4441 -0.2631 -0.1434 -0.0630 -0.0079  0.0274
  0.0467  0.0536  0.0514  0.0437  0.0338  0.0231  0.0115 -0.0010 -0.0150 -0.0326
 -0.0552
 -4.1947 -3.6639 -3.1473 -2.6747 -2.2587 -1.9067 -1.6150 -1.3724 -1.1661 -0.9860
 -0.8267 -0.6878 -0.5709 -0.4762 -0.4003 -0.2535 -0.1382 -0.0579 -0.0035  0.0314
